week;day;time;config_id;CTR;ASS;SETOR;QTD_CTR;QTD_ASS;MOV_ATCO;MOV_SET;SECT_CONFIG
3;25/06/2024;14:27:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR08";"";"S06";8;7;4;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR08";"";"S05";8;7;4;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;5;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;5;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;12;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;12;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;12;6;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR15";"ASS15";"S16";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:27:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;10;8;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;10;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;7;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;7;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR08";"";"S05";8;7;4;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR08";"";"S06";8;7;4;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;5;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;5;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;12;6;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;12;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;12;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR15";"ASS15";"S16";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;4;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:28:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;4;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;10;8;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;10;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR08";"";"S05";8;7;3;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR08";"";"S06";8;7;3;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;5;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;5;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;13;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;13;6;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;13;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR15";"ASS15";"S16";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;4;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:29:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;4;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;9;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;9;7;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;7;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;7;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR08";"";"S05";8;7;2;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR08";"";"S06";8;7;2;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;5;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;5;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;13;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;13;6;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;13;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR15";"ASS15";"S16";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;4;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:30:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;4;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;9;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;9;7;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;7;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;7;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;5;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;5;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;5;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR08";"";"S05";8;7;3;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR08";"";"S06";8;7;3;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;13;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;13;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;13;7;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR15";"ASS15";"S16";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;4;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:31:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;4;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;8;6;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;8;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;7;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;7;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR08";"";"S05";8;7;3;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR08";"";"S06";8;7;3;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;14;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;14;8;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;14;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;4;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;6;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:32:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;9;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;9;6;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR08";"";"S05";8;7;3;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR08";"";"S06";8;7;3;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR09";"ASS09";"18F";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR09";"ASS09";"S03";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR10";"ASS10";"S01";8;7;15;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR10";"ASS10";"S04";8;7;15;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR10";"ASS10";"S02";8;7;15;8;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR15";"ASS15";"S17";8;7;4;4;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR16";"ASS16";"S07";8;7;7;5;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:33:00;"8.31.7";"CTR16";"ASS16";"S08";8;7;7;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR04";"ASS04";"S12";8;7;9;7;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR04";"ASS04";"S13";8;7;9;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR05";"ASS05";"S15";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR05";"ASS05";"S14";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR07";"ASS07";"S11";8;7;6;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR07";"ASS07";"S10";8;7;6;3;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR07";"ASS07";"S09";8;7;6;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR08";"";"S06";8;7;3;1;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
3;25/06/2024;14:34:00;"8.31.7";"CTR08";"";"S05";8;7;3;2;S16,S17|S14,S15|S12,S13|S09,S10,S11|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
